can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,pos_id,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team_id,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,position,team,now_cost_m,display_name,name_key
True,True,100.0,100.0,499309,0,0,0,0,0,4,1.0,0.5,0,Marc,0.0,252,False,,2025-08-11T10:30:07.368326Z,45,499309.jpg,0.0,False,Guiu Paz,20.7,False,,a,17,56,0,11115,11115,4955,4955,0.0,0.0,Marc Guiu,200.0,2025-08-06,2006-01-04,False,p499309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,275,6,275,7,270,7,276,7,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,483,57,337,16,337,16,20,5,0.0,0.0,0.0,FWD,Sunderland,4.5,Marc Guiu,marc guiu
True,True,,,232571,0,0,0,0,0,1,2.3,1.8,0,Anthony,0.0,528,False,,,45,232571.jpg,0.0,False,Patterson,0.3,False,,a,17,56,0,133,133,253,253,0.0,0.0,Patterson,241.0,2018-10-09,2000-05-10,False,p232571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,216,58,215,56,207,56,217,58,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,420,27,286,64,286,64,288,41,0.0,0.0,0.0,GK,Sunderland,4.5,Patterson,patterson
True,True,,,74854,0,0,0,0,0,1,1.0,0.5,0,Simon,0.0,529,False,,,40,74854.jpg,0.0,False,Moore,0.5,False,,a,17,56,0,174,174,169,169,0.0,0.0,Moore,241.0,2024-07-01,1990-05-19,False,p74854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,34,7,33,5,24,5,35,7,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,566,40,123,14,123,14,242,32,0.0,0.0,0.0,GK,Sunderland,4.0,Moore,moore
True,True,,,490000,0,0,0,0,0,1,1.0,0.5,0,Blondy,0.0,530,False,,,40,490000.jpg,0.0,False,Nna Noukeu,0.2,False,,a,17,56,0,32,32,72,72,0.0,0.0,Nna Noukeu,38.0,2024-08-02,2001-05-31,False,p490000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,102,38,101,36,93,36,103,38,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,635,71,188,45,188,45,417,61,0.0,0.0,0.0,GK,Sunderland,4.0,Nna Noukeu,nna noukeu
True,True,,,223827,0,0,0,0,0,2,1.9,1.4,1,Daniel,1.0,531,False,,,45,223827.jpg,1.0,False,Ballard,0.2,False,,a,17,56,1,160,160,94,94,0.2,0.2,Ballard,242.0,2022-07-01,1999-09-22,False,p223827,45,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,7,3,1,8,1,0.08,0.00,0.08,0.42,208,130,207,130,199,125,209,130,,,,,,,0.16,0.0,0.0,0.16,0.84,0.0,412,102,59,26,59,26,350,126,2.0,0.0,16.0,DEF,Sunderland,4.5,Ballard,ballard
True,True,,,487676,0,0,0,0,0,2,1.9,1.4,1,Trai,1.0,532,False,,,45,487676.jpg,1.0,False,Hume,0.2,False,,a,17,56,1,93,93,88,88,0.2,0.2,Hume,242.0,2022-01-04,2002-03-18,False,p487676,45,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,2,0,0,2,1,0.00,0.01,0.01,0.42,255,155,255,155,249,151,256,155,,,,,,,0.0,0.0,0.02,0.02,0.84,0.0,462,128,66,32,66,32,379,141,2.0,0.0,4.0,DEF,Sunderland,4.5,Hume,hume
True,True,0.0,0.0,220684,0,0,0,0,0,2,0.0,0.0,0,Aji,0.0,533,False,Shoulder injury - Expected back 13 Sep,2025-07-21T10:00:05.007315Z,40,220684.jpg,0.0,False,Alese,0.0,False,,i,17,56,0,11,11,11,11,0.0,0.0,Alese,241.0,2022-07-15,2001-01-17,False,p220684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,61,25,60,25,51,19,62,25,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,593,160,150,53,150,53,676,228,0.0,0.0,0.0,DEF,Sunderland,4.0,Alese,alese
True,True,,,232820,0,0,0,0,0,2,1.0,0.5,0,Joe,0.0,534,False,,,40,232820.jpg,0.0,False,Anderson,0.5,False,,a,17,56,0,216,216,246,246,0.0,0.0,Anderson,241.0,2023-01-31,2001-02-06,False,p232820,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,65,28,64,28,55,22,66,28,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,597,163,154,56,154,56,245,92,0.0,0.0,0.0,DEF,Sunderland,4.0,Anderson,anderson
True,True,0.0,0.0,461195,0,0,0,0,0,2,0.0,0.0,0,Dennis,0.0,535,False,Wrist Injury - Expected back 13 Sep,2025-07-21T10:00:05.027113Z,40,461195.jpg,0.0,False,Cirkin,0.0,False,,i,17,56,0,6,6,41,41,0.0,0.0,Cirkin,241.0,2021-08-11,2002-04-06,False,p461195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,83,41,82,41,73,35,84,41,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,615,176,171,68,171,68,620,215,0.0,0.0,0.0,DEF,Sunderland,4.0,Cirkin,cirkin
True,True,0.0,0.0,477547,0,0,0,0,0,2,0.0,0.0,0,Leo Fuhr,0.0,536,False,Achilles injury - Expected back 13 Sep,2025-07-21T10:00:05.047173Z,40,477547.jpg,0.0,False,Hjelde,0.0,False,,i,17,56,0,5,5,9,9,0.0,0.0,Hjelde,161.0,2024-01-30,2003-08-26,False,p477547,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,95,46,94,46,86,41,96,46,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,628,182,183,73,183,73,674,226,0.0,0.0,0.0,DEF,Sunderland,4.0,Hjelde,hjelde
True,True,,,492066,0,0,0,0,0,2,1.0,0.5,0,Niall,0.0,537,False,,,40,492066.jpg,0.0,False,Huggins,0.2,False,,a,17,56,0,64,64,132,132,0.0,0.0,Huggins,244.0,2021-08-20,2000-12-18,False,p492066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,103,50,102,50,94,45,104,50,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,636,186,189,75,189,75,368,134,0.0,0.0,0.0,DEF,Sunderland,4.0,Huggins,huggins
True,True,,,514613,0,0,0,0,0,2,1.0,0.5,0,Zak,0.0,538,False,,,40,514613.jpg,0.0,False,Johnson,0.2,False,,a,17,56,0,88,88,147,147,0.0,0.0,Johnson,241.0,2021-10-12,2004-07-30,False,p514613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,113,57,112,57,104,52,114,57,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,646,193,198,81,198,81,339,122,0.0,0.0,0.0,DEF,Sunderland,4.0,Johnson,johnson
True,True,0.0,0.0,167512,0,0,0,0,0,2,0.0,0.0,0,Luke,0.0,539,False,Shoulder injury - Expected back 13 Sep,2025-07-21T10:00:05.068622Z,40,167512.jpg,0.0,False,O'Nien,0.0,False,,i,17,56,0,30,30,44,44,0.0,0.0,O'Nien,241.0,2018-07-30,1994-11-21,False,p167512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,51,18,50,18,41,12,52,18,,,,,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,583,153,140,46,140,46,633,218,0.0,0.0,0.0,DEF,Sunderland,4.0,O'Nien,o'nien
True,True,,,465702,0,0,0,0,0,2,1.0,0.5,0,Timothée,0.0,540,False,,,40,465702.jpg,0.0,False,Pembélé,0.2,False,,a,17,56,0,67,67,135,135,0.0,0.0,Pembele,73.0,2023-09-01,2002-09-09,False,p465702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,89,43,88,43,80,38,90,43,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,622,179,177,70,177,70,372,137,0.0,0.0,0.0,DEF,Sunderland,4.0,Pembele,pembele
True,True,,,434399,0,0,0,0,0,2,1.0,0.5,1,Reinildo,1.0,541,False,,,40,434399.jpg,1.0,False,Mandava,7.0,False,,a,17,56,1,2958,2958,1142,1142,0.2,0.2,Reinildo,146.0,2025-07-08,1994-01-21,False,p434399,45,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,1,1,2,3,1,0.00,0.00,0.00,0.42,72,32,71,32,62,26,73,32,,,,,,,0.0,0.0,0.0,0.0,0.84,0.0,604,167,45,12,45,12,62,22,2.0,0.0,6.0,DEF,Sunderland,4.0,Reinildo,reinildo
True,True,,,519634,0,0,0,0,0,2,1.0,0.5,1,Jenson,1.0,542,False,,,40,519634.jpg,1.0,False,Seelt,0.3,False,,a,17,56,1,143,143,152,152,0.2,0.2,Seelt,152.0,2023-07-01,2003-05-23,False,p519634,45,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,4,4,2,6,1,0.00,0.00,0.00,0.42,119,63,118,63,110,58,120,63,,,,,,,0.0,0.0,0.0,0.0,0.84,0.0,652,199,50,17,50,17,312,116,2.0,0.0,12.0,DEF,Sunderland,4.0,Seelt,seelt
True,True,,,535818,0,0,0,0,0,3,2.0,1.5,1,Simon,1.0,543,False,,,55,535818.jpg,1.0,False,Adingra,1.6,False,,a,17,56,1,628,628,731,731,0.2,0.2,Adingra,54.0,2025-07-10,2002-01-01,False,p535818,45,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,1,1,1,0.00,0.01,0.01,0.42,573,230,574,230,573,230,574,230,,,,,,,0.0,0.0,0.02,0.02,0.84,0.0,202,130,101,48,101,48,146,50,2.0,0.0,2.0,MID,Sunderland,5.5,Adingra,adingra
True,True,,,547027,0,0,0,0,0,3,2.0,1.5,1,Habib,1.0,544,False,,,55,547027.jpg,1.0,False,Diarra,0.1,False,,a,17,56,1,42,42,66,66,0.2,0.2,Diarra,189.0,2025-07-01,2004-01-03,False,p547027,45,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,1,3,1,5,1,0.18,0.01,0.19,0.42,576,232,577,232,576,232,577,232,,,,,,,0.36,0.0,0.02,0.38,0.84,0.0,205,132,103,49,103,49,479,162,2.0,0.0,10.0,MID,Sunderland,5.5,Diarra,diarra
True,True,,,124165,0,0,0,0,0,3,2.0,1.5,0,Patrick,0.0,545,False,,,55,124165.jpg,0.0,False,Roberts,0.0,False,,a,17,56,0,18,18,61,61,0.0,0.0,Roberts,241.0,2022-01-21,1997-02-05,False,p124165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,499,183,500,183,497,182,500,183,2.0,,2.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,125,81,530,207,530,207,587,235,0.0,0.0,0.0,MID,Sunderland,5.5,Roberts,roberts
True,True,,,626844,0,0,0,0,0,3,1.5,1.0,0,Milan,0.0,546,False,,,50,626844.jpg,0.0,False,Aleksić,0.0,False,,a,17,56,0,8,8,56,56,0.0,0.0,Aleksić,190.0,2024-08-30,2005-08-30,False,p626844,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,488,178,488,178,485,177,489,178,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,354,225,521,203,521,203,595,241,0.0,0.0,0.0,MID,Sunderland,5.0,Aleksić,aleksić
True,True,,,484420,0,0,0,0,0,3,1.5,1.0,0,Enzo,0.0,547,False,,,50,484420.jpg,0.0,False,Le Fée,0.4,False,,a,17,56,0,100,100,296,296,0.0,0.0,E.Le Fée,73.0,2025-07-01,2000-02-03,False,p484420,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,453,150,453,150,450,149,454,150,1.0,,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,318,196,491,180,491,180,268,86,0.0,0.0,0.0,MID,Sunderland,5.0,E.Le Fée,e.le fée
True,True,0.0,0.0,461199,0,0,0,0,0,3,0.0,0.0,0,Romaine,0.0,548,False,Hamstring injury - Expected back 18 Oct,2025-08-10T23:30:07.214806Z,50,461199.jpg,0.0,False,Mundle,0.0,False,,i,17,56,0,1,1,43,43,0.0,0.0,Mundle,241.0,2024-02-01,2003-04-24,False,p461199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,439,141,439,141,436,140,440,141,3.0,,3.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,304,187,480,174,480,174,667,295,0.0,0.0,0.0,MID,Sunderland,5.0,Mundle,mundle
True,True,,,223336,0,0,0,0,0,3,1.5,1.0,0,Dan,0.0,549,False,,,50,223336.jpg,0.0,False,Neil,0.0,False,,a,17,56,0,10,10,62,62,0.0,0.0,Neil,241.0,2018-11-01,2001-12-13,False,p223336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,408,124,408,124,405,123,409,124,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,273,170,453,159,453,159,594,240,0.0,0.0,0.0,MID,Sunderland,5.0,Neil,neil
True,True,,,215460,0,0,0,0,0,3,1.5,1.0,0,Ian,0.0,550,False,,,50,215460.jpg,0.0,False,Poveda-Ocampo,0.0,False,,a,17,56,0,4,4,41,41,0.0,0.0,Poveda,48.0,2024-07-24,2000-02-09,False,p215460,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,403,123,403,123,400,122,404,123,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,268,169,449,158,449,158,631,269,0.0,0.0,0.0,MID,Sunderland,5.0,Poveda,poveda
True,True,,,554197,0,0,0,0,0,3,1.5,1.0,0,Chris,0.0,551,False,,,50,554197.jpg,0.0,False,Rigg,0.1,False,,a,17,56,0,14,14,71,71,0.0,0.0,Rigg,241.0,2022-12-31,2007-06-18,False,p554197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,478,170,478,170,475,169,479,170,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,344,217,512,196,512,196,540,202,0.0,0.0,0.0,MID,Sunderland,5.0,Rigg,rigg
True,True,,,577669,0,0,0,0,0,3,1.5,1.0,1,Noah,1.0,552,False,,,50,577669.jpg,1.0,False,Sadiki,0.0,False,,a,17,56,1,15,15,54,54,0.2,0.2,Sadiki,50.0,2025-07-04,2004-12-17,False,p577669,45,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,3,1,1,5,1,0.00,0.01,0.01,0.42,482,173,482,173,479,172,483,173,,,,,,,0.0,0.0,0.02,0.02,0.84,0.0,348,220,92,42,92,42,593,239,2.0,0.0,10.0,MID,Sunderland,5.0,Sadiki,sadiki
True,True,,,549912,0,0,0,0,0,3,1.5,1.0,1,Chemsdine,1.0,553,False,,,50,549912.jpg,1.0,False,Talbi,0.1,False,,a,17,56,1,98,98,102,102,0.2,0.2,Talbi,145.0,2025-07-09,2005-05-09,False,p549912,45,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0,0,0,1,0.00,0.01,0.01,0.42,475,168,475,168,472,167,476,168,,,,,,,0.0,0.0,0.02,0.02,0.84,0.0,341,215,91,41,91,41,449,146,2.0,0.0,0.0,MID,Sunderland,5.0,Talbi,talbi
True,True,,,477851,0,0,0,0,0,3,1.0,0.5,0,Abdoullah,0.0,554,False,,,45,477851.jpg,0.0,False,Ba,0.3,False,,a,17,56,0,162,162,180,180,0.0,0.0,Ba,73.0,2022-08-31,2003-07-31,False,p477851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,251,35,251,35,245,33,252,35,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,458,248,316,79,316,79,321,108,0.0,0.0,0.0,MID,Sunderland,4.5,Ba,ba
True,True,,,171422,0,0,0,0,0,3,1.0,0.5,0,Alan,0.0,555,False,,,45,171422.jpg,0.0,False,Browne,0.1,False,,a,17,56,0,152,152,101,101,0.0,0.0,Browne,104.0,2024-07-11,1995-04-15,False,p171422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,186,18,185,18,177,15,187,18,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,389,230,263,62,263,62,477,160,0.0,0.0,0.0,MID,Sunderland,4.5,Browne,browne
True,False,0.0,0.0,458297,0,0,0,0,0,3,0.0,0.0,0,Pierre,0.0,556,False,Has joined AS Saint-Etienne permanently.,2025-08-14T14:03:00.702056Z,45,458297.jpg,0.0,False,Ekwah Elimby,0.0,False,,u,17,56,0,0,0,157,157,0.0,0.0,Ekwah,73.0,2023-01-23,2002-01-15,False,p458297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,242,30,242,30,236,28,243,30,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,449,243,311,74,311,74,641,277,0.0,0.0,0.0,MID,Sunderland,4.5,Ekwah,ekwah
True,True,,,547410,0,0,0,0,0,3,1.0,0.5,0,Harrison,0.0,557,False,,,45,547410.jpg,0.0,False,Jones,0.1,False,,a,17,56,0,48,48,79,79,0.0,0.0,H.Jones,241.0,2024-01-01,2004-12-25,False,p547410,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,301,62,301,62,296,60,302,62,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,509,275,363,106,363,106,536,199,0.0,0.0,0.0,MID,Sunderland,4.5,H.Jones,h.jones
True,True,,,493837,0,0,0,0,0,3,1.0,0.5,0,Jay,0.0,558,False,,,45,493837.jpg,0.0,False,Matete,0.3,False,,a,17,56,0,209,209,247,247,0.0,0.0,Matete,241.0,2022-01-31,2001-02-11,False,p493837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,268,43,268,43,262,41,269,43,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,475,256,330,87,330,87,323,109,0.0,0.0,0.0,MID,Sunderland,4.5,Matete,matete
True,True,,,500696,0,0,0,0,0,3,1.0,0.5,0,Nectarios,0.0,559,False,,,45,500696.jpg,0.0,False,Triantis,0.1,False,,a,17,56,0,46,46,82,82,0.0,0.0,Triantis,13.0,2023-07-01,2003-05-11,False,p500696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,278,48,278,48,273,46,279,48,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,486,261,340,92,340,92,519,186,0.0,0.0,0.0,MID,Sunderland,4.5,Triantis,triantis
True,True,,,437505,0,0,0,0,0,4,1.7,1.2,0,Wilson,0.0,560,False,,,55,437505.jpg,0.0,False,Isidor,0.2,False,,a,17,56,0,165,165,254,254,0.0,0.0,Isidor,73.0,2025-02-01,2000-08-27,False,p437505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,541,39,542,40,541,40,542,40,,,,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,170,36,568,47,568,47,345,56,0.0,0.0,0.0,FWD,Sunderland,5.5,Isidor,isidor
True,True,,,564406,0,0,0,0,0,4,1.7,1.2,1,Eliezer,1.0,561,False,,,55,564406.jpg,1.0,False,Mayenda Dossou,0.3,False,,a,17,56,1,281,281,226,226,0.2,0.2,Mayenda,200.0,2023-07-28,2005-05-08,False,p564406,45,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0,0,0,1,0.05,0.00,0.05,0.42,578,44,579,45,578,45,579,45,,,,,,,0.1,0.0,0.0,0.1,0.84,0.0,207,41,104,7,104,7,318,50,2.0,0.0,0.0,FWD,Sunderland,5.5,Mayenda,mayenda
True,True,,,611975,0,0,0,0,0,4,1.0,0.5,0,Ahmed,0.0,562,False,,,45,611975.jpg,0.0,False,Abdullahi,0.6,False,,a,17,56,0,267,267,516,516,0.0,0.0,Abdullahi,157.0,2024-08-31,2004-06-19,False,p611975,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,347,22,347,23,342,23,348,23,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,555,73,405,31,405,31,229,40,0.0,0.0,0.0,FWD,Sunderland,4.5,Abdullahi,abdullahi
True,True,,,551153,0,0,0,0,0,4,1.0,0.5,0,Luís Hemir,0.0,563,False,,,45,551153.jpg,0.0,False,Silva Semedo,0.2,False,,a,17,56,0,92,92,222,222,0.0,0.0,Luís Hemir,173.0,2023-07-01,2003-08-11,False,p551153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,308,11,308,12,303,12,309,12,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,516,62,369,21,369,21,380,59,0.0,0.0,0.0,FWD,Sunderland,4.5,Luís Hemir,luís hemir
True,True,,,440955,0,0,0,0,0,4,1.0,0.5,0,Nazarii,0.0,564,False,,,45,440955.jpg,0.0,False,Rusyn,0.2,False,,a,17,56,0,108,108,287,287,0.0,0.0,Rusyn,225.0,2023-09-01,1998-10-25,False,p440955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,231,4,230,5,224,5,232,5,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,437,55,300,14,300,14,348,57,0.0,0.0,0.0,FWD,Sunderland,4.5,Rusyn,rusyn
True,True,,,84450,0,0,0,0,0,3,1.5,1.0,1,Granit,1.0,668,False,,,50,84450.jpg,1.0,False,Xhaka,2.8,False,,a,17,56,1,2318,2318,1569,1569,0.2,0.2,Xhaka,207.0,2025-07-30,1992-09-27,False,p84450,45,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,1,1,1,3,1,0.00,0.04,0.04,0.42,359,97,359,97,354,95,360,97,,,,,,,0.0,0.0,0.08,0.08,0.84,0.0,220,140,76,29,76,29,99,33,2.0,0.0,6.0,MID,Sunderland,5.0,Xhaka,xhaka
True,True,,,498016,0,0,0,0,0,1,2.3,1.8,1,Robin,1.0,670,False,,,45,498016.jpg,1.0,False,Roefs,0.2,False,,a,17,56,1,175,175,91,91,0.2,0.2,Roefs,152.0,2025-08-01,2003-01-17,False,p498016,45,0,0,0,0,0,0,0,0,0,1,0,7,0.0,0.0,0.0,0.0,1,3,0,0,1,0.00,0.00,0.00,0.42,273,63,273,62,268,62,274,63,,,,,,,0.0,2.0,0.0,0.0,0.84,0.0,481,33,69,8,69,8,365,57,2.0,0.0,0.0,GK,Sunderland,4.5,Roefs,roefs
True,True,100.0,100.0,105717,0,0,0,0,0,2,1.0,0.5,0,Arthur,0.0,678,False,,2025-08-11T13:51:46.232630Z,40,105717.jpg,0.0,False,Masuaku,0.7,False,,a,17,56,0,1142,1142,353,353,0.0,0.0,Masuaku,50.0,2025-08-10,1993-11-07,False,p105717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,41,14,40,14,31,8,42,14,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,573,149,130,42,130,42,219,83,0.0,0.0,0.0,DEF,Sunderland,4.0,Masuaku,masuaku
True,True,,,201895,0,0,0,0,0,2,1.0,0.5,0,Omar,0.0,683,False,,,40,201895.jpg,0.0,False,Alderete,0.8,False,,a,17,56,0,1830,1830,543,543,0.0,0.0,Alderete,168.0,2025-08-12,1996-12-26,False,p201895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,21,54,21,45,15,56,21,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,587,156,144,49,144,49,194,71,0.0,0.0,0.0,DEF,Sunderland,4.0,Alderete,alderete
True,True,,,184254,0,0,0,0,0,1,2.6,3.6,2,Guglielmo,2.0,565,False,,,50,184254.jpg,2.0,False,Vicario,4.2,False,,a,18,6,2,1834,1834,3226,3226,0.4,0.4,Vicario,106.0,2023-07-01,1996-10-07,False,p184254,45,0,0,0,0,0,0,0,0,0,3,0,11,0.0,0.0,0.0,0.0,1,5,0,0,1,0.00,0.00,0.00,0.33,382,72,382,71,379,71,383,72,,,,,,,0.0,6.0,0.0,0.0,0.66,0.0,246,11,38,4,38,4,80,11,2.0,0.0,0.0,GK,Spurs,5.0,Vicario,vicario
True,True,,,214572,0,0,0,0,0,1,0.5,1.5,0,Brandon,0.0,566,False,,,40,214572.jpg,0.0,False,Austin,0.3,False,,a,18,6,0,153,153,140,140,0.0,0.0,Austin,241.0,2017-07-22,1999-01-08,False,p214572,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,59,21,58,19,49,19,60,21,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,591,54,148,28,148,28,305,45,0.0,0.0,0.0,GK,Spurs,4.0,Austin,austin
